variant	ticker	ymd	aligned_prev	atr14_pct	open_dev_pct	buys	sells	buy_notional	sell_notional	gross_pnl	net_pnl	max_deployed	ret_pct	r	mae_pct	exits
e9_nostop	077970	20250911	True	9.5340	16.7442	2	2	3339850.0000	3358750.0000	18900.0000	8500.1600	1672336.3125	0.5083	0.0847	-3.1414	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e1_atr0.3	064260	20250911	True	7.9484	13.3931	3	3	5099790.0000	5104160.0000	4370.0000	-11450.0555	1703106.3000	-0.6723	-0.1121	-2.2703	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e3_atr1.5	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e6_delay1	064260	20250911	True	7.9484	13.3931	3	3	5096200.0000	5093180.0000	-3020.0000	-18810.8210	1701175.0455	-1.1058	-0.1843	-2.6911	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	064260	20250911	True	7.9484	13.3931	3	3	5094370.0000	5091350.0000	-3020.0000	-18805.1480	1701145.0260	-1.1054	-0.1842	-2.9095	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	064260	20250911	True	7.9484	13.3931	1	1	1696480.0000	1659680.0000	-36800.0000	-41968.9280	1697582.7120	-2.4723	-0.4120	-2.2777	"{""eod"": 1}"
e9_nostop	064260	20250911	True	7.9484	13.3931	2	2	3403700.0000	3413740.0000	10040.0000	-536.0680	1703106.3000	-0.0315	-0.0052	-2.5946	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e1_atr0.3	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e2_atr0.5	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e3_atr1.5	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e4_atr2.0	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e5_atr2.5	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e6_delay1	347850	20250911	True	7.4213	10.5146	1	1	1703100.0000	1677900.0000	-25200.0000	-30417.8700	1704207.0150	-1.7849	-0.2975	-2.1825	"{""eod"": 1}"
e7_delay2	347850	20250911	True	7.4213	10.5146	1	1	1664600.0000	1637950.0000	-26650.0000	-31744.9675	1665681.9900	-1.9058	-0.3176	-2.3030	"{""eod"": 1}"
e8_delay3	347850	20250911	True	7.4213	10.5146	1	1	1666650.0000	1637950.0000	-28700.0000	-33796.3000	1667733.3225	-2.0265	-0.3377	-2.4231	"{""eod"": 1}"
e9_nostop	347850	20250911	True	7.4213	10.5146	1	1	1701000.0000	1677900.0000	-23100.0000	-28316.5050	1702105.6500	-1.6636	-0.2773	-2.0617	"{""eod"": 1}"
e0_base_stop2.5	009150	20250911	True	2.7218	13.0469	1	1	1683900.0000	1690200.0000	6300.0000	1064.4750	1684994.5350	0.0632	0.0105	-1.7638	"{""eod"": 1}"
e1_atr0.3	009150	20250911	True	2.7218	13.0469	2	2	3352500.0000	3357900.0000	5400.0000	-5005.9800	1684994.5350	-0.2971	-0.0495	-0.9086	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	009150	20250911	True	2.7218	13.0469	2	2	3352500.0000	3348000.0000	-4500.0000	-14881.7250	1684994.5350	-0.8832	-0.1472	-1.5500	"{""stop"": 1, ""eod"": 1}"
e3_atr1.5	009150	20250911	True	2.7218	13.0469	1	1	1683900.0000	1690200.0000	6300.0000	1064.4750	1684994.5350	0.0632	0.0105	-1.7638	"{""eod"": 1}"
e4_atr2.0	009150	20250911	True	2.7218	13.0469	1	1	1683900.0000	1690200.0000	6300.0000	1064.4750	1684994.5350	0.0632	0.0105	-1.7638	"{""eod"": 1}"
e5_atr2.5	009150	20250911	True	2.7218	13.0469	1	1	1683900.0000	1690200.0000	6300.0000	1064.4750	1684994.5350	0.0632	0.0105	-1.7638	"{""eod"": 1}"
e6_delay1	009150	20250911	True	2.7218	13.0469	2	2	3185400.0000	3163800.0000	-21600.0000	-31421.8200	1669684.5900	-1.8819	-0.3137	-2.8481	"{""stop"": 1, ""eod"": 1}"
e7_delay2	009150	20250911	True	2.7218	13.0469	2	2	3185400.0000	3163800.0000	-21600.0000	-31421.8200	1669684.5900	-1.8819	-0.3137	-2.8481	"{""stop"": 1, ""eod"": 1}"
e8_delay3	009150	20250911	True	2.7218	13.0469	2	2	3185400.0000	3163800.0000	-21600.0000	-31421.8200	1669684.5900	-1.8819	-0.3137	-2.8481	"{""stop"": 1, ""eod"": 1}"
e9_nostop	009150	20250911	True	2.7218	13.0469	1	1	1683900.0000	1690200.0000	6300.0000	1064.4750	1684994.5350	0.0632	0.0105	-1.7638	"{""eod"": 1}"
e0_base_stop2.5	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	003230	20250911	False	3.1053	4.0148	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e1_atr0.3	028260	20250911	True	2.8219	9.7605	2	2	3303000.0000	3312900.0000	9900.0000	-363.5550	1657076.4000	-0.0219	-0.0037	-1.0326	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e3_atr1.5	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e4_atr2.0	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e5_atr2.5	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e6_delay1	028260	20250911	True	2.8219	9.7605	1	1	1661400.0000	1670400.0000	9000.0000	3827.6100	1662479.9100	0.2302	0.0384	-1.3543	"{""eod"": 1}"
e7_delay2	028260	20250911	True	2.8219	9.7605	1	1	1664100.0000	1670400.0000	6300.0000	1125.8550	1665181.6650	0.0676	0.0113	-1.5143	"{""eod"": 1}"
e8_delay3	028260	20250911	True	2.8219	9.7605	1	1	1666800.0000	1670400.0000	3600.0000	-1575.9000	1667883.4200	-0.0945	-0.0157	-1.6739	"{""eod"": 1}"
e9_nostop	028260	20250911	True	2.8219	9.7605	1	1	1656000.0000	1670400.0000	14400.0000	9231.1200	1657076.4000	0.5571	0.0928	-1.0326	"{""eod"": 1}"
e0_base_stop2.5	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	336260	20250911	False	6.6756	6.6180	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	441270	20250911	True	8.7423	10.6456	2	2	3405120.0000	3369450.0000	-35670.0000	-46138.4805	1703826.7680	-2.7079	-0.4513	-3.1250	"{""stop"": 1, ""eod"": 1}"
e1_atr0.3	441270	20250911	True	8.7423	10.6456	2	2	3405120.0000	3369450.0000	-35670.0000	-46138.4805	1703826.7680	-2.7079	-0.4513	-3.1250	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	441270	20250911	True	8.7423	10.6456	1	1	1702400.0000	1675800.0000	-26600.0000	-31812.2700	1703506.5600	-1.8675	-0.3112	-3.5937	"{""eod"": 1}"
e3_atr1.5	441270	20250911	True	8.7423	10.6456	1	1	1702400.0000	1675800.0000	-26600.0000	-31812.2700	1703506.5600	-1.8675	-0.3112	-3.5937	"{""eod"": 1}"
e4_atr2.0	441270	20250911	True	8.7423	10.6456	1	1	1702400.0000	1675800.0000	-26600.0000	-31812.2700	1703506.5600	-1.8675	-0.3112	-3.5937	"{""eod"": 1}"
e5_atr2.5	441270	20250911	True	8.7423	10.6456	1	1	1702400.0000	1675800.0000	-26600.0000	-31812.2700	1703506.5600	-1.8675	-0.3112	-3.5937	"{""eod"": 1}"
e6_delay1	441270	20250911	True	8.7423	10.6456	2	2	3407420.0000	3381100.0000	-26320.0000	-36818.5180	1705387.7820	-2.1590	-0.3598	-2.8324	"{""stop"": 1, ""eod"": 1}"
e7_delay2	441270	20250911	True	8.7423	10.6456	2	2	3392640.0000	3352860.0000	-39780.0000	-50199.7230	1700844.8310	-2.9515	-0.4919	-2.9734	"{""stop"": 1, ""eod"": 1}"
e8_delay3	441270	20250911	True	8.7423	10.6456	1	1	1698300.0000	1701000.0000	2700.0000	-2571.3450	1699403.8950	-0.1513	-0.0252	-1.9078	"{""eod"": 1}"
e9_nostop	441270	20250911	True	8.7423	10.6456	1	1	1702400.0000	1675800.0000	-26600.0000	-31812.2700	1703506.5600	-1.8675	-0.3112	-3.5937	"{""eod"": 1}"
e0_base_stop2.5	047810	20250911	True	3.0384	7.5753	3	3	4915200.0000	4920000.0000	4800.0000	-10448.8800	1681092.0000	-0.6216	-0.1036	-2.8571	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	047810	20250911	True	3.0384	7.5753	4	4	6564800.0000	6572800.0000	8000.0000	-12370.4800	1681092.0000	-0.7359	-0.1226	-1.6190	"{""tp"": 1, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	047810	20250911	True	3.0384	7.5753	4	4	6566400.0000	6566400.0000	0.0000	-20355.8400	1681092.0000	-1.2109	-0.2018	-1.6190	"{""tp"": 1, ""stop"": 2, ""eod"": 1}"
e3_atr1.5	047810	20250911	True	3.0384	7.5753	2	2	3284800.0000	3289600.0000	4800.0000	-5394.6400	1681092.0000	-0.3209	-0.0535	-3.3333	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	047810	20250911	True	3.0384	7.5753	2	2	3284800.0000	3289600.0000	4800.0000	-5394.6400	1681092.0000	-0.3209	-0.0535	-3.3333	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	047810	20250911	True	3.0384	7.5753	2	2	3284800.0000	3289600.0000	4800.0000	-5394.6400	1681092.0000	-0.3209	-0.0535	-3.3333	"{""tp"": 1, ""eod"": 1}"
e6_delay1	047810	20250911	True	3.0384	7.5753	3	3	5013700.0000	5020000.0000	6300.0000	-9257.9050	1702806.1050	-0.5437	-0.0906	-2.8571	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	047810	20250911	True	3.0384	7.5753	3	3	4945600.0000	4947200.0000	1600.0000	-13735.2800	1681092.0000	-0.8170	-0.1362	-2.8571	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	047810	20250911	True	3.0384	7.5753	3	3	4948800.0000	4947200.0000	-1600.0000	-16937.3600	1681092.0000	-1.0075	-0.1679	-2.8571	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e9_nostop	047810	20250911	True	3.0384	7.5753	2	2	3284800.0000	3289600.0000	4800.0000	-5394.6400	1681092.0000	-0.3209	-0.0535	-3.3333	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e1_atr0.3	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e2_atr0.5	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e3_atr1.5	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e4_atr2.0	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e5_atr2.5	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e6_delay1	032830	20250911	True	3.6788	11.7539	1	1	1590000.0000	1591000.0000	1000.0000	-3931.4500	1591033.5000	-0.2471	-0.0412	-0.6918	"{""eod"": 1}"
e7_delay2	032830	20250911	True	3.6788	11.7539	1	1	1584000.0000	1591000.0000	7000.0000	2072.4500	1585029.6000	0.1308	0.0218	-0.3157	"{""eod"": 1}"
e8_delay3	032830	20250911	True	3.6788	11.7539	1	1	1585000.0000	1591000.0000	6000.0000	1071.8000	1586030.2500	0.0676	0.0113	-0.3785	"{""eod"": 1}"
e9_nostop	032830	20250911	True	3.6788	11.7539	1	1	1583000.0000	1591000.0000	8000.0000	3073.1000	1584028.9500	0.1940	0.0323	-0.2527	"{""eod"": 1}"
e0_base_stop2.5	201490	20250911	True	7.9959	10.2124	3	3	5106980.0000	5103280.0000	-3700.0000	-19522.5730	1705587.9120	-1.1446	-0.1908	-3.0488	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	201490	20250911	True	7.9959	10.2124	3	3	5105920.0000	5104710.0000	-1210.0000	-17035.3875	1705587.9120	-0.9988	-0.1665	-2.7439	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	201490	20250911	True	7.9959	10.2124	2	2	3403520.0000	3400140.0000	-3380.0000	-13922.6310	1705587.9120	-0.8163	-0.1360	-3.6585	"{""tp"": 1, ""eod"": 1}"
e3_atr1.5	201490	20250911	True	7.9959	10.2124	2	2	3403520.0000	3400140.0000	-3380.0000	-13922.6310	1705587.9120	-0.8163	-0.1360	-3.6585	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	201490	20250911	True	7.9959	10.2124	2	2	3403520.0000	3400140.0000	-3380.0000	-13922.6310	1705587.9120	-0.8163	-0.1360	-3.6585	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	201490	20250911	True	7.9959	10.2124	2	2	3403520.0000	3400140.0000	-3380.0000	-13922.6310	1705587.9120	-0.8163	-0.1360	-3.6585	"{""tp"": 1, ""eod"": 1}"
e6_delay1	201490	20250911	True	7.9959	10.2124	3	3	5109470.0000	5092000.0000	-17470.0000	-33266.5555	1705327.7430	-1.9507	-0.3251	-3.0395	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	201490	20250911	True	7.9959	10.2124	2	2	3397690.0000	3332520.0000	-65170.0000	-75543.1725	1700144.3760	-4.4433	-0.7406	-3.0488	"{""stop"": 1, ""eod"": 1}"
e8_delay3	201490	20250911	True	7.9959	10.2124	1	1	1704240.0000	1667420.0000	-36820.0000	-42012.9350	1705347.7560	-2.4636	-0.4106	-2.4691	"{""eod"": 1}"
e9_nostop	201490	20250911	True	7.9959	10.2124	2	2	3403520.0000	3400140.0000	-3380.0000	-13922.6310	1705587.9120	-0.8163	-0.1360	-3.6585	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	006910	20250911	True	6.0954	10.1442	5	5	8515605.0000	8495260.0000	-20345.0000	-46693.5302	1705407.7950	-2.7380	-0.4563	-3.6789	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e1_atr0.3	006910	20250911	True	6.0954	10.1442	5	5	8515605.0000	8485285.0000	-30320.0000	-56644.0915	1705407.7950	-3.3214	-0.5536	-3.6789	"{""tp"": 2, ""stop"": 3}"
e2_atr0.5	006910	20250911	True	6.0954	10.1442	5	5	8515605.0000	8495260.0000	-20345.0000	-46693.5302	1705407.7950	-2.7380	-0.4563	-3.6789	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e3_atr1.5	006910	20250911	True	6.0954	10.1442	3	3	5109570.0000	5105010.0000	-4560.0000	-20388.4950	1705407.7950	-1.1955	-0.1993	-8.5842	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	006910	20250911	True	6.0954	10.1442	3	3	5109570.0000	5105010.0000	-4560.0000	-20388.4950	1705407.7950	-1.1955	-0.1993	-8.5842	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	006910	20250911	True	6.0954	10.1442	3	3	5109570.0000	5105010.0000	-4560.0000	-20388.4950	1705407.7950	-1.1955	-0.1993	-8.5842	"{""tp"": 2, ""eod"": 1}"
e6_delay1	006910	20250911	True	6.0954	10.1442	3	3	5106270.0000	5072220.0000	-34050.0000	-49796.0145	1703906.8200	-2.9225	-0.4871	-3.9773	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	006910	20250911	True	6.0954	10.1442	3	3	5106510.0000	5083175.0000	-23335.0000	-39108.0103	1705407.7950	-2.2932	-0.3822	-3.3181	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	006910	20250911	True	6.0954	10.1442	3	3	5109480.0000	5078635.0000	-30845.0000	-46608.8177	1705532.8762	-2.7328	-0.4555	-3.7585	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e9_nostop	006910	20250911	True	6.0954	10.1442	3	3	5109570.0000	5105010.0000	-4560.0000	-20388.4950	1705407.7950	-1.1955	-0.1993	-8.5842	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e1_atr0.3	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e2_atr0.5	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e3_atr1.5	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e4_atr2.0	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e5_atr2.5	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e6_delay1	001040	20250911	True	4.3657	15.4073	1	1	1661400.0000	1678500.0000	17100.0000	11907.7650	1662479.9100	0.7163	0.1194	-0.4875	"{""eod"": 1}"
e7_delay2	001040	20250911	True	4.3657	15.4073	1	1	1674900.0000	1678500.0000	3600.0000	-1601.0100	1675988.6850	-0.0955	-0.0159	-0.3761	"{""eod"": 1}"
e8_delay3	001040	20250911	True	4.3657	15.4073	1	1	1674900.0000	1678500.0000	3600.0000	-1601.0100	1675988.6850	-0.0955	-0.0159	-0.3761	"{""eod"": 1}"
e9_nostop	001040	20250911	True	4.3657	15.4073	1	1	1671300.0000	1678500.0000	7200.0000	2001.3300	1672386.3450	0.1197	0.0199	-1.0770	"{""eod"": 1}"
e0_base_stop2.5	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	042670	20250911	False	3.9115	5.7820	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1657040.0000	-46200.0000	-51366.8540	1704347.1060	-3.0139	-0.5023	-2.7125	"{""stop"": 1}"
e1_atr0.3	332570	20250911	True	8.6068	23.6193	2	2	3404240.0000	3367280.0000	-36960.0000	-47422.5920	1704347.1060	-2.7824	-0.4637	-2.1700	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1663200.0000	-40040.0000	-45221.9460	1704347.1060	-2.6533	-0.4422	-2.7125	"{""eod"": 1}"
e3_atr1.5	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1663200.0000	-40040.0000	-45221.9460	1704347.1060	-2.6533	-0.4422	-2.7125	"{""eod"": 1}"
e4_atr2.0	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1663200.0000	-40040.0000	-45221.9460	1704347.1060	-2.6533	-0.4422	-2.7125	"{""eod"": 1}"
e5_atr2.5	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1663200.0000	-40040.0000	-45221.9460	1704347.1060	-2.6533	-0.4422	-2.7125	"{""eod"": 1}"
e6_delay1	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1657040.0000	-46200.0000	-51366.8540	1704347.1060	-3.0139	-0.5023	-2.7125	"{""stop"": 1}"
e7_delay2	332570	20250911	True	8.6068	23.6193	1	1	1701900.0000	1674000.0000	-27900.0000	-33107.5350	1703006.2350	-1.9441	-0.3240	-2.0036	"{""eod"": 1}"
e8_delay3	332570	20250911	True	8.6068	23.6193	1	1	1701360.0000	1655460.0000	-45900.0000	-51061.7610	1702465.8840	-2.9993	-0.4999	-2.5180	"{""stop"": 1}"
e9_nostop	332570	20250911	True	8.6068	23.6193	1	1	1703240.0000	1663200.0000	-40040.0000	-45221.9460	1704347.1060	-2.6533	-0.4422	-2.7125	"{""eod"": 1}"
e0_base_stop2.5	000250	20250911	True	4.5017	12.0721	1	1	1696000.0000	1660000.0000	-36000.0000	-41169.4000	1697102.4000	-2.4259	-0.4043	-2.3585	"{""eod"": 1}"
e1_atr0.3	000250	20250911	True	4.5017	12.0721	2	2	3368000.0000	3328000.0000	-40000.0000	-50342.8000	1697102.4000	-2.9664	-0.4944	-1.4151	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	000250	20250911	True	4.5017	12.0721	2	2	3380000.0000	3312000.0000	-68000.0000	-78311.4000	1697102.4000	-4.6144	-0.7691	-2.3585	"{""stop"": 1, ""eod"": 1}"
e3_atr1.5	000250	20250911	True	4.5017	12.0721	1	1	1696000.0000	1660000.0000	-36000.0000	-41169.4000	1697102.4000	-2.4259	-0.4043	-2.3585	"{""eod"": 1}"
e4_atr2.0	000250	20250911	True	4.5017	12.0721	1	1	1696000.0000	1660000.0000	-36000.0000	-41169.4000	1697102.4000	-2.4259	-0.4043	-2.3585	"{""eod"": 1}"
