variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w_take1.5_stop4.0_atr4.0_dev0.0	202606	5	5	3	-0.0607	-2.0442	0.4000	10433000.0000	10465369.5700	-24200.0000	-38374.1600	14174.1600	0.9969	0.5857
w_take1.5_stop4.0_atr4.0_dev0.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop4.0_atr4.0_dev0.0	202609	33	43	31	0.1620	-0.9328	0.6970	90849250.0000	69941389.6350	835100.0000	683227.8100	151872.1900	1.2989	0.1819
w_take1.5_stop4.0_atr4.5_dev-1.0	202509	56	63	23	0.0447	-0.7618	0.2857	131724620.0000	117107483.4880	434500.0000	320771.7550	113728.2450	1.1248	0.2617
w_take1.5_stop4.0_atr4.5_dev-1.0	202510	79	94	55	0.1011	-1.0256	0.5316	196231680.0000	166341927.5470	1280500.0000	1013266.9350	267233.0650	1.1797	0.2087
w_take1.5_stop4.0_atr4.5_dev-1.0	202511	75	86	44	0.0887	-0.9346	0.4667	182528100.0000	159949088.7650	1077150.0000	859278.5875	217871.4125	1.1412	0.2023
w_take1.5_stop4.0_atr4.5_dev-1.0	202512	108	126	49	0.0733	-0.8620	0.3519	263445830.0000	226888288.1390	1244490.0000	1005299.7575	239190.2425	1.1611	0.1922
w_take1.5_stop4.0_atr4.5_dev-1.0	202601	123	167	110	0.1264	-0.8292	0.6016	348238950.0000	257974090.3100	2505700.0000	1976037.6350	529662.3650	1.3499	0.2114
w_take1.5_stop4.0_atr4.5_dev-1.0	202602	64	82	45	0.1050	-0.9724	0.4375	172709590.0000	135055205.2425	1079520.0000	858111.9570	221408.0430	1.2788	0.2051
w_take1.5_stop4.0_atr4.5_dev-1.0	202603	14	19	15	-0.2227	-3.6579	0.2857	40038830.0000	29657697.9875	-320820.0000	-393428.7070	72608.7070	1.3500	0.2263
w_take1.5_stop4.0_atr4.5_dev-1.0	202604	34	41	21	0.0210	-0.8581	0.4118	85047830.0000	70732538.2895	227700.0000	126357.4000	101342.6000	1.2024	0.4451
w_take1.5_stop4.0_atr4.5_dev-1.0	202605	32	50	38	0.1992	-1.3485	0.6875	105280300.0000	68427662.6100	1000100.0000	813279.1050	186820.8950	1.5386	0.1868
w_take1.5_stop4.0_atr4.5_dev-1.0	202606	6	6	3	-0.0506	-2.4756	0.3333	12466200.0000	12498874.5500	-24200.0000	-38374.1600	14174.1600	0.9974	0.5857
w_take1.5_stop4.0_atr4.5_dev-1.0	202608	15	18	6	0.0891	-1.3609	0.3333	37097700.0000	30847326.4050	202300.0000	172478.6450	29821.3550	1.2026	0.1474
w_take1.5_stop4.0_atr4.5_dev-1.0	202609	42	55	37	0.1591	-1.0720	0.6429	116169950.0000	88928937.3400	1035800.0000	854273.4250	181526.5750	1.3063	0.1753
w_take1.5_stop4.0_atr4.5_dev-3.0	202509	58	66	26	0.0397	-0.7618	0.3103	137997020.0000	121331516.9980	425400.0000	297286.6500	128113.3500	1.1374	0.3012
w_take1.5_stop4.0_atr4.5_dev-3.0	202510	84	101	62	0.0924	-1.0604	0.5476	211030470.0000	177058024.7205	1282010.0000	980739.9445	301270.0555	1.1919	0.2350
w_take1.5_stop4.0_atr4.5_dev-3.0	202511	80	91	45	0.0858	-0.9516	0.4500	193210100.0000	170597585.8000	1109450.0000	886626.0125	222823.9875	1.1325	0.2008
w_take1.5_stop4.0_atr4.5_dev-3.0	202512	110	130	53	0.0606	-0.8620	0.3636	272014830.0000	231283947.3890	1127990.0000	870997.5325	256992.4675	1.1761	0.2278
w_take1.5_stop4.0_atr4.5_dev-3.0	202601	123	167	110	0.1264	-0.8292	0.6016	348238950.0000	257974090.3100	2505700.0000	1976037.6350	529662.3650	1.3499	0.2114
w_take1.5_stop4.0_atr4.5_dev-3.0	202602	65	83	46	0.0911	-1.0000	0.4308	174862990.0000	137208928.2525	980920.0000	754773.8870	226146.1130	1.2744	0.2305
w_take1.5_stop4.0_atr4.5_dev-3.0	202603	15	20	16	-0.2601	-4.1353	0.2667	42201830.0000	31821022.4375	-418320.0000	-495273.0820	76953.0820	1.3262	0.1840
w_take1.5_stop4.0_atr4.5_dev-3.0	202604	34	41	21	0.0210	-0.8581	0.4118	85047830.0000	70732538.2895	227700.0000	126357.4000	101342.6000	1.2024	0.4451
w_take1.5_stop4.0_atr4.5_dev-3.0	202605	32	50	38	0.1992	-1.3485	0.6875	105280300.0000	68427662.6100	1000100.0000	813279.1050	186820.8950	1.5386	0.1868
w_take1.5_stop4.0_atr4.5_dev-3.0	202606	7	7	3	-0.0434	-2.5182	0.2857	14610600.0000	14643596.2100	-24200.0000	-38374.1600	14174.1600	0.9977	0.5857
w_take1.5_stop4.0_atr4.5_dev-3.0	202608	16	21	8	0.1115	-1.3427	0.3750	43202700.0000	32917636.9050	267300.0000	228058.3950	39241.6050	1.3124	0.1468
w_take1.5_stop4.0_atr4.5_dev-3.0	202609	44	58	39	0.1631	-1.0720	0.6591	121719950.0000	92484470.5900	1105800.0000	914830.9250	190969.0750	1.3161	0.1727
w_take1.5_stop4.0_atr4.5_dev0.0	202509	53	58	20	0.0561	-0.7491	0.2830	121085820.0000	110786235.4430	479300.0000	380392.7750	98907.2250	1.0930	0.2064
w_take1.5_stop4.0_atr4.5_dev0.0	202510	75	86	48	0.0854	-1.0951	0.4667	179297280.0000	157573912.5420	1043500.0000	811088.5750	232411.4250	1.1379	0.2227
w_take1.5_stop4.0_atr4.5_dev0.0	202511	71	81	42	0.0875	-0.9294	0.4648	172049000.0000	151426910.6300	1010950.0000	803058.0175	207891.9825	1.1362	0.2056
w_take1.5_stop4.0_atr4.5_dev0.0	202512	104	121	46	0.0900	-0.7997	0.3558	253452970.0000	218791613.8200	1418890.0000	1193914.8935	224975.1065	1.1584	0.1586
w_take1.5_stop4.0_atr4.5_dev0.0	202601	118	162	105	0.1317	-0.8185	0.6017	337947350.0000	247680946.5700	2490100.0000	1982925.6150	507174.3850	1.3644	0.2037
w_take1.5_stop4.0_atr4.5_dev0.0	202602	62	78	42	0.0949	-0.9162	0.4355	164276590.0000	130872577.9425	956520.0000	750107.9070	206412.0930	1.2552	0.2158
w_take1.5_stop4.0_atr4.5_dev0.0	202603	11	14	12	-0.2513	-4.1353	0.2727	29241200.0000	23169674.9300	-289500.0000	-347276.1850	57776.1850	1.2620	0.1996
w_take1.5_stop4.0_atr4.5_dev0.0	202604	31	38	19	0.0409	-0.8415	0.4194	79713730.0000	65214210.6645	254500.0000	160782.7000	93717.3000	1.2223	0.3682
w_take1.5_stop4.0_atr4.5_dev0.0	202605	31	48	36	0.1912	-1.3456	0.6774	100950700.0000	66252336.3600	931700.0000	754984.2450	176715.7550	1.5237	0.1897
w_take1.5_stop4.0_atr4.5_dev0.0	202606	6	6	3	-0.0506	-2.4756	0.3333	12466200.0000	12498874.5500	-24200.0000	-38374.1600	14174.1600	0.9974	0.5857
w_take1.5_stop4.0_atr4.5_dev0.0	202608	15	18	6	0.0891	-1.3609	0.3333	37097700.0000	30847326.4050	202300.0000	172478.6450	29821.3550	1.2026	0.1474
w_take1.5_stop4.0_atr4.5_dev0.0	202609	41	54	36	0.1570	-1.1190	0.6341	114129950.0000	86888631.3400	1000800.0000	824040.6750	176759.3250	1.3135	0.1766
w_take1.5_stop4.0_atr5.0_dev-1.0	202509	66	77	31	0.0513	-0.9109	0.3030	160720320.0000	137950209.4280	591700.0000	438703.5150	152996.4850	1.1651	0.2586
w_take1.5_stop4.0_atr5.0_dev-1.0	202510	88	107	61	0.1059	-1.0604	0.5341	223977220.0000	185678167.5480	1482650.0000	1185552.8925	297097.1075	1.2063	0.2004
w_take1.5_stop4.0_atr5.0_dev-1.0	202511	102	123	63	0.0940	-1.0397	0.4804	258081362.0000	214840421.2300	1553988.0000	1246981.2332	307006.7668	1.2013	0.1976
w_take1.5_stop4.0_atr5.0_dev-1.0	202512	119	140	59	0.0669	-0.8902	0.3613	291970930.0000	249552587.2740	1313590.0000	1027430.7825	286159.2175	1.1700	0.2178
w_take1.5_stop4.0_atr5.0_dev-1.0	202601	139	193	129	0.1278	-0.8292	0.6115	400816250.0000	290341644.7150	2861700.0000	2243457.7750	618242.2250	1.3805	0.2160
w_take1.5_stop4.0_atr5.0_dev-1.0	202602	78	99	52	0.1062	-1.0722	0.4231	208361090.0000	164610137.8175	1312020.0000	1056538.0620	255481.9380	1.2658	0.1947
w_take1.5_stop4.0_atr5.0_dev-1.0	202603	22	29	21	-0.2339	-3.6239	0.2273	60760830.0000	46256687.4625	-541770.0000	-642007.2495	100237.2495	1.3136	0.1850
w_take1.5_stop4.0_atr5.0_dev-1.0	202604	49	62	33	0.0359	-0.8345	0.4490	128670430.0000	102005128.4745	414500.0000	255546.2700	158953.7300	1.2614	0.3835
w_take1.5_stop4.0_atr5.0_dev-1.0	202605	48	78	58	0.1903	-1.3865	0.6667	161488150.0000	101203578.2600	1432050.0000	1152170.6925	279879.3075	1.5957	0.1954
w_take1.5_stop4.0_atr5.0_dev-1.0	202606	7	8	4	-0.0124	-2.0442	0.4286	16756200.0000	14655197.9500	8800.0000	-10353.3100	19153.3100	1.1434	2.1765
w_take1.5_stop4.0_atr5.0_dev-1.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop4.0_atr5.0_dev-1.0	202608	34	42	22	0.1240	-1.1003	0.4412	88475150.0000	71643944.9800	653950.0000	544356.9525	109593.0475	1.2349	0.1676
w_take1.5_stop4.0_atr5.0_dev-1.0	202609	58	82	56	0.1811	-0.9294	0.6552	172159350.0000	122451064.9050	1612000.0000	1337871.4650	274128.5350	1.4059	0.1701
w_take1.5_stop4.0_atr5.0_dev-3.0	202509	68	80	34	0.0468	-0.9109	0.3235	166992720.0000	142174242.9380	582600.0000	415218.4100	167381.5900	1.1746	0.2873
w_take1.5_stop4.0_atr5.0_dev-3.0	202510	93	114	68	0.0978	-1.0951	0.5484	238776010.0000	196394264.7215	1484160.0000	1153025.9020	331134.0980	1.2158	0.2231
w_take1.5_stop4.0_atr5.0_dev-3.0	202511	106	127	64	0.0924	-1.0397	0.4717	266628362.0000	223353598.0150	1586288.0000	1274328.6582	311959.3418	1.1938	0.1967
w_take1.5_stop4.0_atr5.0_dev-3.0	202512	122	146	65	0.0590	-0.8848	0.3770	304863130.0000	256097368.8440	1269440.0000	955379.6450	314060.3550	1.1904	0.2474
w_take1.5_stop4.0_atr5.0_dev-3.0	202601	140	194	129	0.1269	-0.8339	0.6071	402562250.0000	292087906.6150	2861700.0000	2243457.7750	618242.2250	1.3782	0.2160
w_take1.5_stop4.0_atr5.0_dev-3.0	202602	79	100	53	0.0948	-1.0981	0.4177	210514490.0000	166763860.8275	1213420.0000	953199.9920	260220.0080	1.2624	0.2145
w_take1.5_stop4.0_atr5.0_dev-3.0	202603	24	32	23	-0.2381	-3.6239	0.2500	67243530.0000	50581836.1375	-606270.0000	-715886.4345	109616.4345	1.3294	0.1808
w_take1.5_stop4.0_atr5.0_dev-3.0	202604	49	61	33	0.0359	-0.8345	0.4490	126502330.0000	101998527.4845	414500.0000	255561.4500	158938.5500	1.2402	0.3834
w_take1.5_stop4.0_atr5.0_dev-3.0	202605	50	79	59	0.1681	-1.4193	0.6400	163599550.0000	105457616.2700	1343650.0000	1059244.3725	284405.6275	1.5513	0.2117
w_take1.5_stop4.0_atr5.0_dev-3.0	202606	8	9	4	-0.0109	-2.2812	0.3750	18900600.0000	16799919.6100	8800.0000	-10353.3100	19153.3100	1.1250	2.1765
w_take1.5_stop4.0_atr5.0_dev-3.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop4.0_atr5.0_dev-3.0	202608	36	46	25	0.1089	-1.1003	0.4444	96111150.0000	75268488.5800	652950.0000	530504.4025	122445.5975	1.2769	0.1875
w_take1.5_stop4.0_atr5.0_dev-3.0	202609	63	89	62	0.1892	-1.0249	0.6984	185636850.0000	132244533.7050	1812500.0000	1510215.0400	302284.9600	1.4037	0.1668
w_take1.5_stop4.0_atr5.0_dev0.0	202509	63	72	28	0.0611	-0.9091	0.3016	150081520.0000	131628961.3830	636500.0000	498324.5350	138175.4650	1.1402	0.2171
w_take1.5_stop4.0_atr5.0_dev0.0	202510	83	98	54	0.0933	-1.0951	0.4819	204876820.0000	174743827.6430	1245650.0000	983374.5325	262275.4675	1.1724	0.2106
w_take1.5_stop4.0_atr5.0_dev0.0	202511	96	115	59	0.1003	-1.0088	0.4792	241628612.0000	202511372.1500	1520138.0000	1232528.9557	287609.0443	1.1932	0.1892
w_take1.5_stop4.0_atr5.0_dev0.0	202512	114	134	55	0.0901	-0.8330	0.3684	280396070.0000	239765659.4550	1571990.0000	1303752.3185	268237.6815	1.1695	0.1706
w_take1.5_stop4.0_atr5.0_dev0.0	202601	134	188	124	0.1325	-0.8185	0.6119	390524650.0000	280048500.9750	2846100.0000	2250345.7550	595754.2450	1.3945	0.2093
w_take1.5_stop4.0_atr5.0_dev0.0	202602	75	93	48	0.0962	-1.0000	0.4133	195615190.0000	158252784.3575	1153020.0000	917612.5320	235407.4680	1.2361	0.2042
w_take1.5_stop4.0_atr5.0_dev0.0	202603	19	24	18	-0.2522	-4.0675	0.2105	49963200.0000	39768664.4050	-510450.0000	-595854.7275	85404.7275	1.2563	0.1673
w_take1.5_stop4.0_atr5.0_dev0.0	202604	46	59	31	0.0503	-0.8305	0.4565	123336330.0000	96486800.8495	441300.0000	289971.5700	151328.4300	1.2783	0.3429
w_take1.5_stop4.0_atr5.0_dev0.0	202605	46	74	54	0.2035	-1.3799	0.6739	152851150.0000	96862527.2000	1441050.0000	1181016.4425	260033.5575	1.5780	0.1804
w_take1.5_stop4.0_atr5.0_dev0.0	202606	7	8	4	-0.0124	-2.0442	0.4286	16756200.0000	14655197.9500	8800.0000	-10353.3100	19153.3100	1.1434	2.1765
w_take1.5_stop4.0_atr5.0_dev0.0	202607	2	5	3	0.3344	-1.7059	1.0000	10832760.0000	4341621.1455	102280.0000	87126.9800	15153.0200	2.4951	0.1482
w_take1.5_stop4.0_atr5.0_dev0.0	202608	33	41	22	0.1278	-1.0377	0.4545	86320050.0000	69488521.7150	653950.0000	544356.9525	109593.0475	1.2422	0.1676
w_take1.5_stop4.0_atr5.0_dev0.0	202609	54	77	53	0.1808	-0.9294	0.6667	161867850.0000	114188325.6800	1507000.0000	1247138.7150	259861.2850	1.4176	0.1724
w_take1.5_stop5.0_atr4.0_dev-1.0	202509	49	56	22	0.0653	-0.7143	0.3265	117480820.0000	102860146.7080	520300.0000	411381.5050	108918.4950	1.1421	0.2093
w_take1.5_stop5.0_atr4.0_dev-1.0	202510	60	70	36	0.0930	-1.1016	0.4833	146602100.0000	126556380.6100	890400.0000	713986.7100	176413.2900	1.1584	0.1981
w_take1.5_stop5.0_atr4.0_dev-1.0	202511	51	60	36	0.1199	-0.9346	0.5686	128060200.0000	109364302.1850	968400.0000	789156.1850	179243.8150	1.1710	0.1851
w_take1.5_stop5.0_atr4.0_dev-1.0	202512	82	94	35	0.0838	-0.7059	0.3415	198380430.0000	173905141.8590	1054490.0000	882819.3135	171670.6865	1.1407	0.1628
w_take1.5_stop5.0_atr4.0_dev-1.0	202601	81	110	69	0.1614	-0.7181	0.6296	232927450.0000	172328745.4350	2010500.0000	1671379.7650	339120.2350	1.3516	0.1687
w_take1.5_stop5.0_atr4.0_dev-1.0	202602	30	34	15	0.0872	-1.1566	0.4000	71917890.0000	63516376.0275	405270.0000	331120.6695	74149.3305	1.1323	0.1830
w_take1.5_stop5.0_atr4.0_dev-1.0	202603	4	6	3	-0.1231	-2.4969	0.2500	12856400.0000	8594588.9950	-48350.0000	-63085.1875	14735.1875	1.4959	0.3048
w_take1.5_stop5.0_atr4.0_dev-1.0	202604	22	24	12	0.0512	-0.7629	0.3636	50736430.0000	46803849.5245	201000.0000	141829.0700	59170.9300	1.0840	0.2944
w_take1.5_stop5.0_atr4.0_dev-1.0	202605	22	34	27	0.2513	-1.2556	0.7727	71084900.0000	46921087.1075	835950.0000	703666.1175	132283.8825	1.5150	0.1582
w_take1.5_stop5.0_atr4.0_dev-1.0	202606	4	4	2	0.1072	-1.4258	0.5000	8380400.0000	8383857.3900	62700.0000	53125.7650	9574.2350	0.9996	0.1527
w_take1.5_stop5.0_atr4.0_dev-1.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop5.0_atr4.0_dev-1.0	202609	34	45	32	0.1638	-0.9789	0.7059	95115850.0000	72084110.9950	868900.0000	712069.4800	156830.5200	1.3195	0.1805
w_take1.5_stop5.0_atr4.0_dev-3.0	202509	51	59	24	0.0746	-0.7138	0.3529	123762220.0000	107093181.5680	606400.0000	487626.7300	118773.2700	1.1556	0.1959
w_take1.5_stop5.0_atr4.0_dev-3.0	202510	63	75	40	0.1077	-1.0951	0.5238	157116650.0000	132932886.9425	1063750.0000	867774.3025	195975.6975	1.1819	0.1842
w_take1.5_stop5.0_atr4.0_dev-3.0	202511	54	64	37	0.1171	-0.9516	0.5556	136621600.0000	115789165.7700	1000700.0000	816470.4900	184229.5100	1.1799	0.1841
w_take1.5_stop5.0_atr4.0_dev-3.0	202512	82	94	36	0.0719	-0.7059	0.3415	198394430.0000	173919143.9590	934490.0000	758675.1135	175814.8865	1.1407	0.1881
w_take1.5_stop5.0_atr4.0_dev-3.0	202601	81	110	69	0.1614	-0.7181	0.6296	232927450.0000	172328745.4350	2010500.0000	1671379.7650	339120.2350	1.3516	0.1687
w_take1.5_stop5.0_atr4.0_dev-3.0	202602	30	34	15	0.0872	-1.1566	0.4000	71917890.0000	63516376.0275	405270.0000	331120.6695	74149.3305	1.1323	0.1830
w_take1.5_stop5.0_atr4.0_dev-3.0	202603	5	7	4	-0.2672	-3.1804	0.2000	15016400.0000	10754912.9950	-153350.0000	-172413.4375	19063.4375	1.3962	0.1243
w_take1.5_stop5.0_atr4.0_dev-3.0	202604	22	24	12	0.0512	-0.7629	0.3636	50736430.0000	46803849.5245	201000.0000	141829.0700	59170.9300	1.0840	0.2944
w_take1.5_stop5.0_atr4.0_dev-3.0	202605	22	34	27	0.2513	-1.2556	0.7727	71084900.0000	46921087.1075	835950.0000	703666.1175	132283.8825	1.5150	0.1582
w_take1.5_stop5.0_atr4.0_dev-3.0	202606	5	5	2	0.0858	-2.0442	0.4000	10524800.0000	10528579.0500	62700.0000	53125.7650	9574.2350	0.9996	0.1527
w_take1.5_stop5.0_atr4.0_dev-3.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop5.0_atr4.0_dev-3.0	202609	35	46	32	0.1591	-0.9328	0.6857	96625850.0000	73594337.4950	868900.0000	712069.4800	156830.5200	1.3130	0.1805
w_take1.5_stop5.0_atr4.0_dev0.0	202509	46	51	19	0.0797	-0.7141	0.3261	106842020.0000	96538898.6630	565100.0000	471002.5250	94097.4750	1.1067	0.1665
w_take1.5_stop5.0_atr4.0_dev0.0	202510	58	66	33	0.0848	-1.1016	0.4483	138135400.0000	122239233.1350	789700.0000	628339.5950	161360.4050	1.1300	0.2043
w_take1.5_stop5.0_atr4.0_dev0.0	202511	49	58	35	0.1202	-0.9346	0.5714	123913500.0000	105072758.5500	934600.0000	760422.1550	174177.8450	1.1793	0.1864
w_take1.5_stop5.0_atr4.0_dev0.0	202512	80	91	34	0.0832	-0.7059	0.3375	192065370.0000	169614838.4100	1023290.0000	856344.8135	166945.1865	1.1324	0.1631
w_take1.5_stop5.0_atr4.0_dev0.0	202601	78	107	66	0.1733	-0.7192	0.6282	226592850.0000	165993195.2450	2053100.0000	1728140.8150	324959.1850	1.3651	0.1583
w_take1.5_stop5.0_atr4.0_dev0.0	202602	29	33	14	0.1240	-1.0981	0.4138	69925890.0000	61392057.4275	525270.0000	455747.8695	69522.1305	1.1390	0.1324
w_take1.5_stop5.0_atr4.0_dev0.0	202603	3	5	3	-0.1642	-3.1804	0.3333	10694800.0000	6432664.7550	-48350.0000	-63085.1875	14735.1875	1.6626	0.3048
w_take1.5_stop5.0_atr4.0_dev0.0	202604	20	22	11	0.0455	-0.7629	0.3500	46683330.0000	42608720.3495	169800.0000	115336.1700	54463.8300	1.0956	0.3208
w_take1.5_stop5.0_atr4.0_dev0.0	202605	21	32	25	0.2419	-1.2068	0.7619	66755300.0000	44745760.8575	767550.0000	645371.2575	122178.7425	1.4919	0.1592
w_take1.5_stop5.0_atr4.0_dev0.0	202606	4	4	2	0.1072	-1.4258	0.5000	8380400.0000	8383857.3900	62700.0000	53125.7650	9574.2350	0.9996	0.1527
w_take1.5_stop5.0_atr4.0_dev0.0	202608	5	8	4	0.1747	-0.6884	0.6000	16352400.0000	10098914.6100	133200.0000	113142.8200	20057.1800	1.6192	0.1506
w_take1.5_stop5.0_atr4.0_dev0.0	202609	33	43	31	0.1620	-0.9328	0.6970	90849250.0000	69941389.6350	835100.0000	683227.8100	151872.1900	1.2989	0.1819
w_take1.5_stop5.0_atr4.5_dev-1.0	202509	54	61	22	0.0593	-0.7618	0.2963	127531620.0000	112912454.3280	520300.0000	411381.5050	108918.4950	1.1295	0.2093
w_take1.5_stop5.0_atr4.5_dev-1.0	202510	74	88	49	0.1111	-1.1016	0.5270	183746480.0000	155718534.2770	1280200.0000	1042032.9100	238167.0900	1.1800	0.1860
w_take1.5_stop5.0_atr4.5_dev-1.0	202511	67	78	40	0.1035	-0.9685	0.4776	165508650.0000	142775363.0925	1091700.0000	893428.1500	198271.8500	1.1592	0.1816
w_take1.5_stop5.0_atr4.5_dev-1.0	202512	102	120	47	0.0939	-0.7997	0.3725	250684830.0000	213997354.7890	1450090.0000	1220389.3935	229700.6065	1.1714	0.1584
w_take1.5_stop5.0_atr4.5_dev-1.0	202601	117	161	104	0.1620	-0.8032	0.6325	335841150.0000	245437010.0300	2901300.0000	2399381.8450	501918.1550	1.3683	0.1730
w_take1.5_stop5.0_atr4.5_dev-1.0	202602	60	76	41	0.1202	-0.9724	0.4667	160010590.0000	126636442.6175	1120970.0000	919126.4545	201843.5455	1.2635	0.1801
w_take1.5_stop5.0_atr4.5_dev-1.0	202603	12	17	13	-0.1799	-3.0585	0.3333	35919550.0000	25344851.1575	-204150.0000	-267091.4875	62941.4875	1.4172	0.3083
w_take1.5_stop5.0_atr4.5_dev-1.0	202604	32	39	19	0.0674	-0.8380	0.4375	81686830.0000	67283521.0145	366900.0000	273189.6700	93710.3300	1.2141	0.2554
w_take1.5_stop5.0_atr4.5_dev-1.0	202605	32	50	38	0.1934	-1.3485	0.6875	105280300.0000	68427662.6100	975700.0000	788931.5650	186768.4350	1.5386	0.1914
w_take1.5_stop5.0_atr4.5_dev-1.0	202606	5	5	2	0.0858	-2.0442	0.4000	10413600.0000	10417362.3700	62700.0000	53125.7650	9574.2350	0.9996	0.1527
w_take1.5_stop5.0_atr4.5_dev-1.0	202608	15	18	6	0.0891	-1.3609	0.3333	37097700.0000	30847326.4050	202300.0000	172478.6450	29821.3550	1.2026	0.1474
w_take1.5_stop5.0_atr4.5_dev-1.0	202609	42	55	37	0.1591	-1.0720	0.6429	116169950.0000	88928937.3400	1035800.0000	854273.4250	181526.5750	1.3063	0.1753
w_take1.5_stop5.0_atr4.5_dev-3.0	202509	56	64	24	0.0679	-0.7317	0.3214	133813020.0000	117145489.1880	606400.0000	487626.7300	118773.2700	1.1423	0.1959
w_take1.5_stop5.0_atr4.5_dev-3.0	202510	77	93	53	0.1225	-1.0951	0.5584	194261030.0000	162095040.6095	1453550.0000	1195820.5025	257729.4975	1.1984	0.1773
w_take1.5_stop5.0_atr4.5_dev-3.0	202511	72	83	41	0.0993	-0.9687	0.4583	176190650.0000	153423860.1275	1124000.0000	920775.5750	203224.4250	1.1484	0.1808
w_take1.5_stop5.0_atr4.5_dev-3.0	202512	103	122	50	0.0756	-0.8039	0.3786	255025830.0000	216257693.7890	1260090.0000	1017538.3935	242551.6065	1.1793	0.1925
w_take1.5_stop5.0_atr4.5_dev-3.0	202601	118	162	105	0.1532	-0.8055	0.6271	337884750.0000	247480916.5700	2798100.0000	2291703.4450	506396.5550	1.3653	0.1810
w_take1.5_stop5.0_atr4.5_dev-3.0	202602	60	76	41	0.1202	-0.9724	0.4667	160010590.0000	126636442.6175	1120970.0000	919126.4545	201843.5455	1.2635	0.1801
w_take1.5_stop5.0_atr4.5_dev-3.0	202603	13	18	14	-0.2309	-3.1804	0.3077	38079550.0000	27505175.1575	-309150.0000	-376419.7375	67269.7375	1.3845	0.2176
w_take1.5_stop5.0_atr4.5_dev-3.0	202604	32	39	19	0.0674	-0.8380	0.4375	81686830.0000	67283521.0145	366900.0000	273189.6700	93710.3300	1.2141	0.2554
w_take1.5_stop5.0_atr4.5_dev-3.0	202605	32	50	38	0.1934	-1.3485	0.6875	105280300.0000	68427662.6100	975700.0000	788931.5650	186768.4350	1.5386	0.1914
w_take1.5_stop5.0_atr4.5_dev-3.0	202606	6	6	2	0.0715	-2.2812	0.3333	12558000.0000	12562084.0300	62700.0000	53125.7650	9574.2350	0.9997	0.1527
w_take1.5_stop5.0_atr4.5_dev-3.0	202608	16	21	8	0.1115	-1.3427	0.3750	43202700.0000	32917636.9050	267300.0000	228058.3950	39241.6050	1.3124	0.1468
w_take1.5_stop5.0_atr4.5_dev-3.0	202609	44	58	39	0.1631	-1.0720	0.6591	121719950.0000	92484470.5900	1105800.0000	914830.9250	190969.0750	1.3161	0.1727
w_take1.5_stop5.0_atr4.5_dev0.0	202509	51	56	19	0.0719	-0.7491	0.2941	116892820.0000	106591206.2830	565100.0000	471002.5250	94097.4750	1.0966	0.1665
w_take1.5_stop5.0_atr4.5_dev0.0	202510	72	84	46	0.1050	-1.1016	0.5000	175279780.0000	151401386.8020	1179500.0000	956385.7950	223114.2050	1.1577	0.1892
w_take1.5_stop5.0_atr4.5_dev0.0	202511	64	74	38	0.1015	-0.9320	0.4688	157149450.0000	136373402.9425	1025500.0000	837207.5800	188292.4200	1.1523	0.1836
w_take1.5_stop5.0_atr4.5_dev0.0	202512	99	116	46	0.0945	-0.7955	0.3737	242722770.0000	208059804.2900	1418890.0000	1193914.8935	224975.1065	1.1666	0.1586
w_take1.5_stop5.0_atr4.5_dev0.0	202601	113	157	99	0.1678	-0.8032	0.6195	327712550.0000	237307190.7400	2887900.0000	2408465.0950	479434.9050	1.3810	0.1660
w_take1.5_stop5.0_atr4.5_dev0.0	202602	59	75	40	0.1388	-0.9449	0.4746	158018590.0000	124512124.0175	1240970.0000	1043753.6545	197216.3455	1.2691	0.1589
w_take1.5_stop5.0_atr4.5_dev0.0	202603	10	13	11	-0.2636	-4.0965	0.3000	27288700.0000	21024353.1800	-276150.0000	-329021.3875	52871.3875	1.2980	0.1915
w_take1.5_stop5.0_atr4.5_dev0.0	202604	30	37	18	0.0648	-0.8380	0.4333	77633730.0000	63088391.8395	335700.0000	246696.7700	89003.2300	1.2306	0.2651
w_take1.5_stop5.0_atr4.5_dev0.0	202605	31	48	36	0.1852	-1.3456	0.6774	100950700.0000	66252336.3600	907300.0000	730636.7050	176663.2950	1.5237	0.1947
w_take1.5_stop5.0_atr4.5_dev0.0	202606	5	5	2	0.0858	-2.0442	0.4000	10413600.0000	10417362.3700	62700.0000	53125.7650	9574.2350	0.9996	0.1527
